"model","reference_date","horizon","target_end_date","target_group","output_type","output_type_id","value"
"Ensemble","2026-08-15",-8,"2026-06-20","Pediatrics","quantile","0.6",134
"Ensemble","2026-08-15",-8,"2026-06-20","Pediatrics","quantile","0.65",134
"Ensemble","2026-08-15",-8,"2026-06-20","Pediatrics","quantile","0.7",135
"Ensemble","2026-08-15",-8,"2026-06-20","Pediatrics","quantile","0.75",139
"Ensemble","2026-08-15",-8,"2026-06-20","Pediatrics","quantile","0.8",142
"Ensemble","2026-08-15",-8,"2026-06-20","Pediatrics","quantile","0.85",147
"Ensemble","2026-08-15",-8,"2026-06-20","Pediatrics","quantile","0.9",150
"Ensemble","2026-08-15",-8,"2026-06-20","Pediatrics","quantile","0.95",158
"Ensemble","2026-08-15",-8,"2026-06-20","Pediatrics","quantile","0.975",169
"Ensemble","2026-08-15",-8,"2026-06-20","Pediatrics","quantile","0.99",192
"Ensemble","2026-08-15",-7,"2026-06-27","Adults","quantile","0.01",68
"Ensemble","2026-08-15",-7,"2026-06-27","Adults","quantile","0.025",76
"Ensemble","2026-08-15",-7,"2026-06-27","Adults","quantile","0.05",82
"Ensemble","2026-08-15",-7,"2026-06-27","Adults","quantile","0.1",88
"Ensemble","2026-08-15",-7,"2026-06-27","Adults","quantile","0.15",92
"Ensemble","2026-08-15",-7,"2026-06-27","Adults","quantile","0.2",94
"Ensemble","2026-08-15",-7,"2026-06-27","Adults","quantile","0.25",96
"Ensemble","2026-08-15",-7,"2026-06-27","Adults","quantile","0.3",98
"Ensemble","2026-08-15",-7,"2026-06-27","Adults","quantile","0.35",100
"Ensemble","2026-08-15",-7,"2026-06-27","Adults","quantile","0.4",102
"Ensemble","2026-08-15",-7,"2026-06-27","Adults","quantile","0.45",104
"Ensemble","2026-08-15",-7,"2026-06-27","Adults","quantile","0.5",105
"Ensemble","2026-08-15",-7,"2026-06-27","Adults","quantile","0.55",107
"Ensemble","2026-08-15",-7,"2026-06-27","Adults","quantile","0.6",109
"Ensemble","2026-08-15",-7,"2026-06-27","Adults","quantile","0.65",111
"Ensemble","2026-08-15",-7,"2026-06-27","Adults","quantile","0.7",113
"Ensemble","2026-08-15",-7,"2026-06-27","Adults","quantile","0.75",114
"Ensemble","2026-08-15",-7,"2026-06-27","Adults","quantile","0.8",117
"Ensemble","2026-08-15",-7,"2026-06-27","Adults","quantile","0.85",120
"Ensemble","2026-08-15",-7,"2026-06-27","Adults","quantile","0.9",124
"Ensemble","2026-08-15",-7,"2026-06-27","Adults","quantile","0.95",131
"Ensemble","2026-08-15",-7,"2026-06-27","Adults","quantile","0.975",144
"Ensemble","2026-08-15",-7,"2026-06-27","Adults","quantile","0.99",169
"Ensemble","2026-08-15",-7,"2026-06-27","Overall","quantile","0.01",169
"Ensemble","2026-08-15",-7,"2026-06-27","Overall","quantile","0.025",183
"Ensemble","2026-08-15",-7,"2026-06-27","Overall","quantile","0.05",196
"Ensemble","2026-08-15",-7,"2026-06-27","Overall","quantile","0.1",205
"Ensemble","2026-08-15",-7,"2026-06-27","Overall","quantile","0.15",210
"Ensemble","2026-08-15",-7,"2026-06-27","Overall","quantile","0.2",214
"Ensemble","2026-08-15",-7,"2026-06-27","Overall","quantile","0.25",217
"Ensemble","2026-08-15",-7,"2026-06-27","Overall","quantile","0.3",220
"Ensemble","2026-08-15",-7,"2026-06-27","Overall","quantile","0.35",224
"Ensemble","2026-08-15",-7,"2026-06-27","Overall","quantile","0.4",227
"Ensemble","2026-08-15",-7,"2026-06-27","Overall","quantile","0.45",230
"Ensemble","2026-08-15",-7,"2026-06-27","Overall","quantile","0.5",234
"Ensemble","2026-08-15",-7,"2026-06-27","Overall","quantile","0.55",237
"Ensemble","2026-08-15",-7,"2026-06-27","Overall","quantile","0.6",241
"Ensemble","2026-08-15",-7,"2026-06-27","Overall","quantile","0.65",243
"Ensemble","2026-08-15",-7,"2026-06-27","Overall","quantile","0.7",247
"Ensemble","2026-08-15",-7,"2026-06-27","Overall","quantile","0.75",250
"Ensemble","2026-08-15",-7,"2026-06-27","Overall","quantile","0.8",255
"Ensemble","2026-08-15",-7,"2026-06-27","Overall","quantile","0.85",261
"Ensemble","2026-08-15",-7,"2026-06-27","Overall","quantile","0.9",269
"Ensemble","2026-08-15",-7,"2026-06-27","Overall","quantile","0.95",283
"Ensemble","2026-08-15",-7,"2026-06-27","Overall","quantile","0.975",304
"Ensemble","2026-08-15",-7,"2026-06-27","Overall","quantile","0.99",351
"Ensemble","2026-08-15",-7,"2026-06-27","Pediatrics","quantile","0.01",81
"Ensemble","2026-08-15",-7,"2026-06-27","Pediatrics","quantile","0.025",91
"Ensemble","2026-08-15",-7,"2026-06-27","Pediatrics","quantile","0.05",98
"Ensemble","2026-08-15",-7,"2026-06-27","Pediatrics","quantile","0.1",109
"Ensemble","2026-08-15",-7,"2026-06-27","Pediatrics","quantile","0.15",113
"Ensemble","2026-08-15",-7,"2026-06-27","Pediatrics","quantile","0.2",116
"Ensemble","2026-08-15",-7,"2026-06-27","Pediatrics","quantile","0.25",119
"Ensemble","2026-08-15",-7,"2026-06-27","Pediatrics","quantile","0.3",121
"Ensemble","2026-08-15",-7,"2026-06-27","Pediatrics","quantile","0.35",123
"Ensemble","2026-08-15",-7,"2026-06-27","Pediatrics","quantile","0.4",125
"Ensemble","2026-08-15",-7,"2026-06-27","Pediatrics","quantile","0.45",127
"Ensemble","2026-08-15",-7,"2026-06-27","Pediatrics","quantile","0.5",129
"Ensemble","2026-08-15",-7,"2026-06-27","Pediatrics","quantile","0.55",131
"Ensemble","2026-08-15",-7,"2026-06-27","Pediatrics","quantile","0.6",133
"Ensemble","2026-08-15",-7,"2026-06-27","Pediatrics","quantile","0.65",135
"Ensemble","2026-08-15",-7,"2026-06-27","Pediatrics","quantile","0.7",137
"Ensemble","2026-08-15",-7,"2026-06-27","Pediatrics","quantile","0.75",140
"Ensemble","2026-08-15",-7,"2026-06-27","Pediatrics","quantile","0.8",144
"Ensemble","2026-08-15",-7,"2026-06-27","Pediatrics","quantile","0.85",148
"Ensemble","2026-08-15",-7,"2026-06-27","Pediatrics","quantile","0.9",152
"Ensemble","2026-08-15",-7,"2026-06-27","Pediatrics","quantile","0.95",159
"Ensemble","2026-08-15",-7,"2026-06-27","Pediatrics","quantile","0.975",167
"Ensemble","2026-08-15",-7,"2026-06-27","Pediatrics","quantile","0.99",192
"Ensemble","2026-08-15",-6,"2026-07-04","Adults","quantile","0.01",61
"Ensemble","2026-08-15",-6,"2026-07-04","Adults","quantile","0.025",68
"Ensemble","2026-08-15",-6,"2026-07-04","Adults","quantile","0.05",76
"Ensemble","2026-08-15",-6,"2026-07-04","Adults","quantile","0.1",86
"Ensemble","2026-08-15",-6,"2026-07-04","Adults","quantile","0.15",91
"Ensemble","2026-08-15",-6,"2026-07-04","Adults","quantile","0.2",94
"Ensemble","2026-08-15",-6,"2026-07-04","Adults","quantile","0.25",96
"Ensemble","2026-08-15",-6,"2026-07-04","Adults","quantile","0.3",98
"Ensemble","2026-08-15",-6,"2026-07-04","Adults","quantile","0.35",100
"Ensemble","2026-08-15",-6,"2026-07-04","Adults","quantile","0.4",102
"Ensemble","2026-08-15",-6,"2026-07-04","Adults","quantile","0.45",103
"Ensemble","2026-08-15",-6,"2026-07-04","Adults","quantile","0.5",105
"Ensemble","2026-08-15",-6,"2026-07-04","Adults","quantile","0.55",107
"Ensemble","2026-08-15",-6,"2026-07-04","Adults","quantile","0.6",109
"Ensemble","2026-08-15",-6,"2026-07-04","Adults","quantile","0.65",111
"Ensemble","2026-08-15",-6,"2026-07-04","Adults","quantile","0.7",113
"Ensemble","2026-08-15",-6,"2026-07-04","Adults","quantile","0.75",116
"Ensemble","2026-08-15",-6,"2026-07-04","Adults","quantile","0.8",118
"Ensemble","2026-08-15",-6,"2026-07-04","Adults","quantile","0.85",122
"Ensemble","2026-08-15",-6,"2026-07-04","Adults","quantile","0.9",127
"Ensemble","2026-08-15",-6,"2026-07-04","Adults","quantile","0.95",132
"Ensemble","2026-08-15",-6,"2026-07-04","Adults","quantile","0.975",146
"Ensemble","2026-08-15",-6,"2026-07-04","Adults","quantile","0.99",168
"Ensemble","2026-08-15",-6,"2026-07-04","Overall","quantile","0.01",155
"Ensemble","2026-08-15",-6,"2026-07-04","Overall","quantile","0.025",169
"Ensemble","2026-08-15",-6,"2026-07-04","Overall","quantile","0.05",184
"Ensemble","2026-08-15",-6,"2026-07-04","Overall","quantile","0.1",200
"Ensemble","2026-08-15",-6,"2026-07-04","Overall","quantile","0.15",205
"Ensemble","2026-08-15",-6,"2026-07-04","Overall","quantile","0.2",208
"Ensemble","2026-08-15",-6,"2026-07-04","Overall","quantile","0.25",212
"Ensemble","2026-08-15",-6,"2026-07-04","Overall","quantile","0.3",217
"Ensemble","2026-08-15",-6,"2026-07-04","Overall","quantile","0.35",221
"Ensemble","2026-08-15",-6,"2026-07-04","Overall","quantile","0.4",224
"Ensemble","2026-08-15",-6,"2026-07-04","Overall","quantile","0.45",230
"Ensemble","2026-08-15",-6,"2026-07-04","Overall","quantile","0.5",233
"Ensemble","2026-08-15",-6,"2026-07-04","Overall","quantile","0.55",237
"Ensemble","2026-08-15",-6,"2026-07-04","Overall","quantile","0.6",241
"Ensemble","2026-08-15",-6,"2026-07-04","Overall","quantile","0.65",245
"Ensemble","2026-08-15",-6,"2026-07-04","Overall","quantile","0.7",250
"Ensemble","2026-08-15",-6,"2026-07-04","Overall","quantile","0.75",255
"Ensemble","2026-08-15",-6,"2026-07-04","Overall","quantile","0.8",260
"Ensemble","2026-08-15",-6,"2026-07-04","Overall","quantile","0.85",269
"Ensemble","2026-08-15",-6,"2026-07-04","Overall","quantile","0.9",278
"Ensemble","2026-08-15",-6,"2026-07-04","Overall","quantile","0.95",292
"Ensemble","2026-08-15",-6,"2026-07-04","Overall","quantile","0.975",309
"Ensemble","2026-08-15",-6,"2026-07-04","Overall","quantile","0.99",351
"Ensemble","2026-08-15",-6,"2026-07-04","Pediatrics","quantile","0.01",73
"Ensemble","2026-08-15",-6,"2026-07-04","Pediatrics","quantile","0.025",84
"Ensemble","2026-08-15",-6,"2026-07-04","Pediatrics","quantile","0.05",93
"Ensemble","2026-08-15",-6,"2026-07-04","Pediatrics","quantile","0.1",103
"Ensemble","2026-08-15",-6,"2026-07-04","Pediatrics","quantile","0.15",112
"Ensemble","2026-08-15",-6,"2026-07-04","Pediatrics","quantile","0.2",117
"Ensemble","2026-08-15",-6,"2026-07-04","Pediatrics","quantile","0.25",120
"Ensemble","2026-08-15",-6,"2026-07-04","Pediatrics","quantile","0.3",122
"Ensemble","2026-08-15",-6,"2026-07-04","Pediatrics","quantile","0.35",124
"Ensemble","2026-08-15",-6,"2026-07-04","Pediatrics","quantile","0.4",126
"Ensemble","2026-08-15",-6,"2026-07-04","Pediatrics","quantile","0.45",128
"Ensemble","2026-08-15",-6,"2026-07-04","Pediatrics","quantile","0.5",131
"Ensemble","2026-08-15",-6,"2026-07-04","Pediatrics","quantile","0.55",132
"Ensemble","2026-08-15",-6,"2026-07-04","Pediatrics","quantile","0.6",134
"Ensemble","2026-08-15",-6,"2026-07-04","Pediatrics","quantile","0.65",136
"Ensemble","2026-08-15",-6,"2026-07-04","Pediatrics","quantile","0.7",139
"Ensemble","2026-08-15",-6,"2026-07-04","Pediatrics","quantile","0.75",143
"Ensemble","2026-08-15",-6,"2026-07-04","Pediatrics","quantile","0.8",147
"Ensemble","2026-08-15",-6,"2026-07-04","Pediatrics","quantile","0.85",151
"Ensemble","2026-08-15",-6,"2026-07-04","Pediatrics","quantile","0.9",156
"Ensemble","2026-08-15",-6,"2026-07-04","Pediatrics","quantile","0.95",164
"Ensemble","2026-08-15",-6,"2026-07-04","Pediatrics","quantile","0.975",174
"Ensemble","2026-08-15",-6,"2026-07-04","Pediatrics","quantile","0.99",192
"Ensemble","2026-08-15",-5,"2026-07-11","Adults","quantile","0.01",55
"Ensemble","2026-08-15",-5,"2026-07-11","Adults","quantile","0.025",63
"Ensemble","2026-08-15",-5,"2026-07-11","Adults","quantile","0.05",71
"Ensemble","2026-08-15",-5,"2026-07-11","Adults","quantile","0.1",81
"Ensemble","2026-08-15",-5,"2026-07-11","Adults","quantile","0.15",89
"Ensemble","2026-08-15",-5,"2026-07-11","Adults","quantile","0.2",92
"Ensemble","2026-08-15",-5,"2026-07-11","Adults","quantile","0.25",95
"Ensemble","2026-08-15",-5,"2026-07-11","Adults","quantile","0.3",97
"Ensemble","2026-08-15",-5,"2026-07-11","Adults","quantile","0.35",99
"Ensemble","2026-08-15",-5,"2026-07-11","Adults","quantile","0.4",101
"Ensemble","2026-08-15",-5,"2026-07-11","Adults","quantile","0.45",103
"Ensemble","2026-08-15",-5,"2026-07-11","Adults","quantile","0.5",105
"Ensemble","2026-08-15",-5,"2026-07-11","Adults","quantile","0.55",107
"Ensemble","2026-08-15",-5,"2026-07-11","Adults","quantile","0.6",109
"Ensemble","2026-08-15",-5,"2026-07-11","Adults","quantile","0.65",112
"Ensemble","2026-08-15",-5,"2026-07-11","Adults","quantile","0.7",114
"Ensemble","2026-08-15",-5,"2026-07-11","Adults","quantile","0.75",117
"Ensemble","2026-08-15",-5,"2026-07-11","Adults","quantile","0.8",120
"Ensemble","2026-08-15",-5,"2026-07-11","Adults","quantile","0.85",124
"Ensemble","2026-08-15",-5,"2026-07-11","Adults","quantile","0.9",130
"Ensemble","2026-08-15",-5,"2026-07-11","Adults","quantile","0.95",138
"Ensemble","2026-08-15",-5,"2026-07-11","Adults","quantile","0.975",147
"Ensemble","2026-08-15",-5,"2026-07-11","Adults","quantile","0.99",169
"Ensemble","2026-08-15",-5,"2026-07-11","Overall","quantile","0.01",144
"Ensemble","2026-08-15",-5,"2026-07-11","Overall","quantile","0.025",158
"Ensemble","2026-08-15",-5,"2026-07-11","Overall","quantile","0.05",174
"Ensemble","2026-08-15",-5,"2026-07-11","Overall","quantile","0.1",194
"Ensemble","2026-08-15",-5,"2026-07-11","Overall","quantile","0.15",202
"Ensemble","2026-08-15",-5,"2026-07-11","Overall","quantile","0.2",206
"Ensemble","2026-08-15",-5,"2026-07-11","Overall","quantile","0.25",210
"Ensemble","2026-08-15",-5,"2026-07-11","Overall","quantile","0.3",215
"Ensemble","2026-08-15",-5,"2026-07-11","Overall","quantile","0.35",219
"Ensemble","2026-08-15",-5,"2026-07-11","Overall","quantile","0.4",222
"Ensemble","2026-08-15",-5,"2026-07-11","Overall","quantile","0.45",225
"Ensemble","2026-08-15",-5,"2026-07-11","Overall","quantile","0.5",229
"Ensemble","2026-08-15",-5,"2026-07-11","Overall","quantile","0.55",234
"Ensemble","2026-08-15",-5,"2026-07-11","Overall","quantile","0.6",239
"Ensemble","2026-08-15",-5,"2026-07-11","Overall","quantile","0.65",244
"Ensemble","2026-08-15",-5,"2026-07-11","Overall","quantile","0.7",250
"Ensemble","2026-08-15",-5,"2026-07-11","Overall","quantile","0.75",256
"Ensemble","2026-08-15",-5,"2026-07-11","Overall","quantile","0.8",264
"Ensemble","2026-08-15",-5,"2026-07-11","Overall","quantile","0.85",273
"Ensemble","2026-08-15",-5,"2026-07-11","Overall","quantile","0.9",284
"Ensemble","2026-08-15",-5,"2026-07-11","Overall","quantile","0.95",304
"Ensemble","2026-08-15",-5,"2026-07-11","Overall","quantile","0.975",322
"Ensemble","2026-08-15",-5,"2026-07-11","Overall","quantile","0.99",351
"Ensemble","2026-08-15",-5,"2026-07-11","Pediatrics","quantile","0.01",66
"Ensemble","2026-08-15",-5,"2026-07-11","Pediatrics","quantile","0.025",77
"Ensemble","2026-08-15",-5,"2026-07-11","Pediatrics","quantile","0.05",87
"Ensemble","2026-08-15",-5,"2026-07-11","Pediatrics","quantile","0.1",98
"Ensemble","2026-08-15",-5,"2026-07-11","Pediatrics","quantile","0.15",107
"Ensemble","2026-08-15",-5,"2026-07-11","Pediatrics","quantile","0.2",113
"Ensemble","2026-08-15",-5,"2026-07-11","Pediatrics","quantile","0.25",116
"Ensemble","2026-08-15",-5,"2026-07-11","Pediatrics","quantile","0.3",118
"Ensemble","2026-08-15",-5,"2026-07-11","Pediatrics","quantile","0.35",121
"Ensemble","2026-08-15",-5,"2026-07-11","Pediatrics","quantile","0.4",123
"Ensemble","2026-08-15",-5,"2026-07-11","Pediatrics","quantile","0.45",126
"Ensemble","2026-08-15",-5,"2026-07-11","Pediatrics","quantile","0.5",129
"Ensemble","2026-08-15",-5,"2026-07-11","Pediatrics","quantile","0.55",131
"Ensemble","2026-08-15",-5,"2026-07-11","Pediatrics","quantile","0.6",134
"Ensemble","2026-08-15",-5,"2026-07-11","Pediatrics","quantile","0.65",138
"Ensemble","2026-08-15",-5,"2026-07-11","Pediatrics","quantile","0.7",142
"Ensemble","2026-08-15",-5,"2026-07-11","Pediatrics","quantile","0.75",145
"Ensemble","2026-08-15",-5,"2026-07-11","Pediatrics","quantile","0.8",149
"Ensemble","2026-08-15",-5,"2026-07-11","Pediatrics","quantile","0.85",154
"Ensemble","2026-08-15",-5,"2026-07-11","Pediatrics","quantile","0.9",162
"Ensemble","2026-08-15",-5,"2026-07-11","Pediatrics","quantile","0.95",171
"Ensemble","2026-08-15",-5,"2026-07-11","Pediatrics","quantile","0.975",180
"Ensemble","2026-08-15",-5,"2026-07-11","Pediatrics","quantile","0.99",192
"Ensemble","2026-08-15",-4,"2026-07-18","Adults","quantile","0.01",50
"Ensemble","2026-08-15",-4,"2026-07-18","Adults","quantile","0.025",58
"Ensemble","2026-08-15",-4,"2026-07-18","Adults","quantile","0.05",65
"Ensemble","2026-08-15",-4,"2026-07-18","Adults","quantile","0.1",76
"Ensemble","2026-08-15",-4,"2026-07-18","Adults","quantile","0.15",83
"Ensemble","2026-08-15",-4,"2026-07-18","Adults","quantile","0.2",89
"Ensemble","2026-08-15",-4,"2026-07-18","Adults","quantile","0.25",91
"Ensemble","2026-08-15",-4,"2026-07-18","Adults","quantile","0.3",94
"Ensemble","2026-08-15",-4,"2026-07-18","Adults","quantile","0.35",96
"Ensemble","2026-08-15",-4,"2026-07-18","Adults","quantile","0.4",99
"Ensemble","2026-08-15",-4,"2026-07-18","Adults","quantile","0.45",101
"Ensemble","2026-08-15",-4,"2026-07-18","Adults","quantile","0.5",104
"Ensemble","2026-08-15",-4,"2026-07-18","Adults","quantile","0.55",105
"Ensemble","2026-08-15",-4,"2026-07-18","Adults","quantile","0.6",108
"Ensemble","2026-08-15",-4,"2026-07-18","Adults","quantile","0.65",111
"Ensemble","2026-08-15",-4,"2026-07-18","Adults","quantile","0.7",114
"Ensemble","2026-08-15",-4,"2026-07-18","Adults","quantile","0.75",117
"Ensemble","2026-08-15",-4,"2026-07-18","Adults","quantile","0.8",122
"Ensemble","2026-08-15",-4,"2026-07-18","Adults","quantile","0.85",127
"Ensemble","2026-08-15",-4,"2026-07-18","Adults","quantile","0.9",133
"Ensemble","2026-08-15",-4,"2026-07-18","Adults","quantile","0.95",143
"Ensemble","2026-08-15",-4,"2026-07-18","Adults","quantile","0.975",150
"Ensemble","2026-08-15",-4,"2026-07-18","Adults","quantile","0.99",166
"Ensemble","2026-08-15",-4,"2026-07-18","Overall","quantile","0.01",131
"Ensemble","2026-08-15",-4,"2026-07-18","Overall","quantile","0.025",148
"Ensemble","2026-08-15",-4,"2026-07-18","Overall","quantile","0.05",163
"Ensemble","2026-08-15",-4,"2026-07-18","Overall","quantile","0.1",184
"Ensemble","2026-08-15",-4,"2026-07-18","Overall","quantile","0.15",195
"Ensemble","2026-08-15",-4,"2026-07-18","Overall","quantile","0.2",199
"Ensemble","2026-08-15",-4,"2026-07-18","Overall","quantile","0.25",204
"Ensemble","2026-08-15",-4,"2026-07-18","Overall","quantile","0.3",209
"Ensemble","2026-08-15",-4,"2026-07-18","Overall","quantile","0.35",214
"Ensemble","2026-08-15",-4,"2026-07-18","Overall","quantile","0.4",218
"Ensemble","2026-08-15",-4,"2026-07-18","Overall","quantile","0.45",222
"Ensemble","2026-08-15",-4,"2026-07-18","Overall","quantile","0.5",226
"Ensemble","2026-08-15",-4,"2026-07-18","Overall","quantile","0.55",230
"Ensemble","2026-08-15",-4,"2026-07-18","Overall","quantile","0.6",236
"Ensemble","2026-08-15",-4,"2026-07-18","Overall","quantile","0.65",243
"Ensemble","2026-08-15",-4,"2026-07-18","Overall","quantile","0.7",250
"Ensemble","2026-08-15",-4,"2026-07-18","Overall","quantile","0.75",257
"Ensemble","2026-08-15",-4,"2026-07-18","Overall","quantile","0.8",266
"Ensemble","2026-08-15",-4,"2026-07-18","Overall","quantile","0.85",277
"Ensemble","2026-08-15",-4,"2026-07-18","Overall","quantile","0.9",291
"Ensemble","2026-08-15",-4,"2026-07-18","Overall","quantile","0.95",312
"Ensemble","2026-08-15",-4,"2026-07-18","Overall","quantile","0.975",332
"Ensemble","2026-08-15",-4,"2026-07-18","Overall","quantile","0.99",364
"Ensemble","2026-08-15",-4,"2026-07-18","Pediatrics","quantile","0.01",61
"Ensemble","2026-08-15",-4,"2026-07-18","Pediatrics","quantile","0.025",71
"Ensemble","2026-08-15",-4,"2026-07-18","Pediatrics","quantile","0.05",79
"Ensemble","2026-08-15",-4,"2026-07-18","Pediatrics","quantile","0.1",92
"Ensemble","2026-08-15",-4,"2026-07-18","Pediatrics","quantile","0.15",101
"Ensemble","2026-08-15",-4,"2026-07-18","Pediatrics","quantile","0.2",110
"Ensemble","2026-08-15",-4,"2026-07-18","Pediatrics","quantile","0.25",114
"Ensemble","2026-08-15",-4,"2026-07-18","Pediatrics","quantile","0.3",116
"Ensemble","2026-08-15",-4,"2026-07-18","Pediatrics","quantile","0.35",119
"Ensemble","2026-08-15",-4,"2026-07-18","Pediatrics","quantile","0.4",121
"Ensemble","2026-08-15",-4,"2026-07-18","Pediatrics","quantile","0.45",123
"Ensemble","2026-08-15",-4,"2026-07-18","Pediatrics","quantile","0.5",126
"Ensemble","2026-08-15",-4,"2026-07-18","Pediatrics","quantile","0.55",129
"Ensemble","2026-08-15",-4,"2026-07-18","Pediatrics","quantile","0.6",133
"Ensemble","2026-08-15",-4,"2026-07-18","Pediatrics","quantile","0.65",137
"Ensemble","2026-08-15",-4,"2026-07-18","Pediatrics","quantile","0.7",141
"Ensemble","2026-08-15",-4,"2026-07-18","Pediatrics","quantile","0.75",144
"Ensemble","2026-08-15",-4,"2026-07-18","Pediatrics","quantile","0.8",150
"Ensemble","2026-08-15",-4,"2026-07-18","Pediatrics","quantile","0.85",155
"Ensemble","2026-08-15",-4,"2026-07-18","Pediatrics","quantile","0.9",161
"Ensemble","2026-08-15",-4,"2026-07-18","Pediatrics","quantile","0.95",176
"Ensemble","2026-08-15",-4,"2026-07-18","Pediatrics","quantile","0.975",185
"Ensemble","2026-08-15",-4,"2026-07-18","Pediatrics","quantile","0.99",199
"Ensemble","2026-08-15",-3,"2026-07-25","Adults","quantile","0.01",44
"Ensemble","2026-08-15",-3,"2026-07-25","Adults","quantile","0.025",53
"Ensemble","2026-08-15",-3,"2026-07-25","Adults","quantile","0.05",61
"Ensemble","2026-08-15",-3,"2026-07-25","Adults","quantile","0.1",72
"Ensemble","2026-08-15",-3,"2026-07-25","Adults","quantile","0.15",80
"Ensemble","2026-08-15",-3,"2026-07-25","Adults","quantile","0.2",86
"Ensemble","2026-08-15",-3,"2026-07-25","Adults","quantile","0.25",88
"Ensemble","2026-08-15",-3,"2026-07-25","Adults","quantile","0.3",91
"Ensemble","2026-08-15",-3,"2026-07-25","Adults","quantile","0.35",93
"Ensemble","2026-08-15",-3,"2026-07-25","Adults","quantile","0.4",96
"Ensemble","2026-08-15",-3,"2026-07-25","Adults","quantile","0.45",98
"Ensemble","2026-08-15",-3,"2026-07-25","Adults","quantile","0.5",101
"Ensemble","2026-08-15",-3,"2026-07-25","Adults","quantile","0.55",103
"Ensemble","2026-08-15",-3,"2026-07-25","Adults","quantile","0.6",105
"Ensemble","2026-08-15",-3,"2026-07-25","Adults","quantile","0.65",108
"Ensemble","2026-08-15",-3,"2026-07-25","Adults","quantile","0.7",111
"Ensemble","2026-08-15",-3,"2026-07-25","Adults","quantile","0.75",116
"Ensemble","2026-08-15",-3,"2026-07-25","Adults","quantile","0.8",120
"Ensemble","2026-08-15",-3,"2026-07-25","Adults","quantile","0.85",126
"Ensemble","2026-08-15",-3,"2026-07-25","Adults","quantile","0.9",133
"Ensemble","2026-08-15",-3,"2026-07-25","Adults","quantile","0.95",144
"Ensemble","2026-08-15",-3,"2026-07-25","Adults","quantile","0.975",154
"Ensemble","2026-08-15",-3,"2026-07-25","Adults","quantile","0.99",167
"Ensemble","2026-08-15",-3,"2026-07-25","Overall","quantile","0.01",118
"Ensemble","2026-08-15",-3,"2026-07-25","Overall","quantile","0.025",138
"Ensemble","2026-08-15",-3,"2026-07-25","Overall","quantile","0.05",153
"Ensemble","2026-08-15",-3,"2026-07-25","Overall","quantile","0.1",174
"Ensemble","2026-08-15",-3,"2026-07-25","Overall","quantile","0.15",189
"Ensemble","2026-08-15",-3,"2026-07-25","Overall","quantile","0.2",196
"Ensemble","2026-08-15",-3,"2026-07-25","Overall","quantile","0.25",200
"Ensemble","2026-08-15",-3,"2026-07-25","Overall","quantile","0.3",203
"Ensemble","2026-08-15",-3,"2026-07-25","Overall","quantile","0.35",209
"Ensemble","2026-08-15",-3,"2026-07-25","Overall","quantile","0.4",213
"Ensemble","2026-08-15",-3,"2026-07-25","Overall","quantile","0.45",218
"Ensemble","2026-08-15",-3,"2026-07-25","Overall","quantile","0.5",223
"Ensemble","2026-08-15",-3,"2026-07-25","Overall","quantile","0.55",227
"Ensemble","2026-08-15",-3,"2026-07-25","Overall","quantile","0.6",233
"Ensemble","2026-08-15",-3,"2026-07-25","Overall","quantile","0.65",239
"Ensemble","2026-08-15",-3,"2026-07-25","Overall","quantile","0.7",247
"Ensemble","2026-08-15",-3,"2026-07-25","Overall","quantile","0.75",253
"Ensemble","2026-08-15",-3,"2026-07-25","Overall","quantile","0.8",264
"Ensemble","2026-08-15",-3,"2026-07-25","Overall","quantile","0.85",279
"Ensemble","2026-08-15",-3,"2026-07-25","Overall","quantile","0.9",294
"Ensemble","2026-08-15",-3,"2026-07-25","Overall","quantile","0.95",323
"Ensemble","2026-08-15",-3,"2026-07-25","Overall","quantile","0.975",344
"Ensemble","2026-08-15",-3,"2026-07-25","Overall","quantile","0.99",377
"Ensemble","2026-08-15",-3,"2026-07-25","Pediatrics","quantile","0.01",56
"Ensemble","2026-08-15",-3,"2026-07-25","Pediatrics","quantile","0.025",65
"Ensemble","2026-08-15",-3,"2026-07-25","Pediatrics","quantile","0.05",74
"Ensemble","2026-08-15",-3,"2026-07-25","Pediatrics","quantile","0.1",87
"Ensemble","2026-08-15",-3,"2026-07-25","Pediatrics","quantile","0.15",96
"Ensemble","2026-08-15",-3,"2026-07-25","Pediatrics","quantile","0.2",104
"Ensemble","2026-08-15",-3,"2026-07-25","Pediatrics","quantile","0.25",109
"Ensemble","2026-08-15",-3,"2026-07-25","Pediatrics","quantile","0.3",111
"Ensemble","2026-08-15",-3,"2026-07-25","Pediatrics","quantile","0.35",114
"Ensemble","2026-08-15",-3,"2026-07-25","Pediatrics","quantile","0.4",117
"Ensemble","2026-08-15",-3,"2026-07-25","Pediatrics","quantile","0.45",120
"Ensemble","2026-08-15",-3,"2026-07-25","Pediatrics","quantile","0.5",123
"Ensemble","2026-08-15",-3,"2026-07-25","Pediatrics","quantile","0.55",126
"Ensemble","2026-08-15",-3,"2026-07-25","Pediatrics","quantile","0.6",130
"Ensemble","2026-08-15",-3,"2026-07-25","Pediatrics","quantile","0.65",134
"Ensemble","2026-08-15",-3,"2026-07-25","Pediatrics","quantile","0.7",138
